Country Name,Country Code,Population,Fertility Rate,Life Expectancy,Year
Paraguay,PRY,1953328.0,6.489,64.101,1961
West Bank and Gaza,PSE,119744953.68076923,5.493573396788052,53.91972393043905,1961
Pacific island small states,PSS,894213.0,6.67255298447781,54.0353931770707,1961
Post-demographic dividend,PST,765517069.0,2.90563581556207,69.1352890102419,1961
French Polynesia,PYF,80703.0,5.577,56.708,1961
Qatar,QAT,51421.0,6.973,61.848,1961
Romania,ROU,18555250.0,2.17,66.4158780487805,1961
Russian Federation,RUS,121236000.0,2.45,66.5970243902439,1961
Rwanda,RWA,2996096.0,8.194,42.592,1961
South Asia,SAS,583894094.0,6.04457263618272,42.5936571252509,1961
Saudi Arabia,SAU,4218879.0,7.23,46.145,1961
Sudan,SDN,7769482.0,6.713,48.618,1961
Senegal,SEN,3295293.0,7.037,38.38,1961
Singapore,SGP,1702400.0,5.41,66.0871951219512,1961
Solomon Islands,SLB,121396.0,6.385,49.679,1961
Sierra Leone,SLE,2329204.0,6.171,30.579,1961
El Salvador,SLV,2843240.0,6.679,50.637,1961
San Marino,SMR,15789.0,5.493573396788052,53.91972393043905,1961
Somalia,SOM,2814096.0,7.252,37.375,1961
Serbia,SRB,119744953.68076923,2.5,53.91972393043905,1961
Sub-Saharan Africa (excluding high income),SSA,233965691.0,6.64936408316232,40.8169239695851,1961
South Sudan,SSD,3011110.0,6.733,32.125,1961
Sub-Saharan Africa,SSF,234008580.0,6.64936408316232,40.8169239695851,1961
Small states,SST,14538216.0,5.30448943986028,55.2165083867581,1961
Sao Tome and Principe,STP,64551.0,6.263,50.944,1961
Suriname,SUR,298188.0,6.594,60.026,1961
Slovak Republic,SVK,4191667.0,2.96,70.2508536585366,1961
Slovenia,SVN,1594131.0,2.333,68.9780487804878,1961
Sweden,SWE,7519998.0,2.21,73.4743902439024,1961
Swaziland,SWZ,357453.0,6.73,44.584,1961
Sint Maarten (Dutch part),SXM,119744953.68076923,5.493573396788052,53.91972393043905,1961
Seychelles,SYC,42889.0,5.493573396788052,53.91972393043905,1961
Syrian Arab Republic,SYR,4721896.0,7.497,52.568,1961
Turks and Caicos Islands,TCA,5763.0,5.493573396788052,53.91972393043905,1961
Chad,TCD,3060355.0,6.268,38.279,1961
East Asia & Pacific (IDA & IBRD countries),TEA,881860854.0,5.96843684484901,46.10009700634,1961
Europe & Central Asia (IDA & IBRD countries),TEC,313380986.0,3.04805029624508,64.3093402264583,1961
Togo,TGO,1597526.0,6.57,40.941,1961
Thailand,THA,28224204.0,6.151,55.235,1961
Tajikistan,TJK,2159123.0,6.661,56.572,1961
Turkmenistan,TKM,1658362.0,6.689,54.897,1961
Latin America & the Caribbean (IDA & IBRD countries),TLA,216285875.0,5.99571522270185,56.1191890368738,1961
Timor-Leste,TLS,508845.0,6.376,34.229,1961
Middle East & North Africa (IDA & IBRD countries),TMN,100458479.0,6.96151626240138,47.2212607698649,1961
Tonga,TON,63745.0,7.346,61.767,1961
South Asia (IDA & IBRD),TSA,583894094.0,6.04457263618272,42.5936571252509,1961
Sub-Saharan Africa (IDA & IBRD countries),TSS,234008580.0,6.64936408316232,40.8169239695851,1961
Trinidad and Tobago,TTO,865360.0,5.177,63.217,1961
Tunisia,TUN,4235937.0,6.97,42.656,1961
Turkey,TUR,28146893.0,6.304,46.093,1961
Tuvalu,TUV,6246.0,5.493573396788052,53.91972393043905,1961
Tanzania,TZA,10373398.0,6.806,43.94,1961
Uganda,UGA,7006633.0,7.019,44.568,1961
Ukraine,UKR,43203635.0,2.17,68.7638536585366,1961
Upper middle income,UMC,1174008546.0,5.37546097938521,50.353765688289,1961
Uruguay,URY,2571690.0,2.886,68.006,1961
United States,USA,183691000.0,3.62,70.2707317073171,1961
Uzbekistan,UZB,8837349.0,6.36,59.21,1961
St. Vincent and the Grenadines,VCT,82142.0,7.155,59.134,1961
"Venezuela, RB",VEN,8461685.0,6.637,59.829,1961
British Virgin Islands,VGB,8155.0,5.493573396788052,53.91972393043905,1961
Virgin Islands (U.S.),VIR,34300.0,5.651,66.4879756097561,1961
Vietnam,VNM,33666772.0,6.392,59.722,1961
Vanuatu,VUT,65713.0,7.12,47.044,1961
World,WLD,3073368588.0,5.01169471293111,53.0774728325625,1961
Samoa,WSM,112119.0,7.645,50.249,1961
Kosovo,XKX,966000.0,5.493573396788052,53.91972393043905,1961
"Yemen, Rep.",YEM,5260501.0,7.531,34.471,1961
South Africa,ZAF,17920673.0,6.028,52.559,1961
Zambia,ZMB,3140264.0,7.169,45.502,1961
Zimbabwe,ZWE,3870756.0,7.215,51.938,1961
Aruba,ABW,56225.0,4.471,66.444,1962
Afghanistan,AFG,9345868.0,7.45,33.185,1962
Angola,AGO,5866061.0,7.563,33.914,1962
Albania,ALB,1711319.0,6.282,64.187,1962
Andorra,AND,15370.0,5.495798226137608,54.313462920060665,1962
Arab World,ARB,97682294.0,6.99234952104642,47.9888783365182,1962
United Arab Emirates,ARE,112472.0,6.892,54.349,1962
Argentina,ARG,21287682.0,3.089,65.233,1962
Armenia,ARM,2009526.0,4.521,66.837,1962
American Samoa,ASM,21117.0,5.495798226137608,54.313462920060665,1962
Antigua and Barbuda,ATG,57144.0,4.344,62.979,1962
Australia,AUS,10742000.0,3.442,70.9424390243903,1962
Austria,AUT,7129864.0,2.8,69.309512195122,1962
Azerbaijan,AZE,4171425.0,5.961,61.47,1962
Burundi,BDI,2893669.0,7.046,41.907,1962
Belgium,BEL,9220578.0,2.59,70.219512195122,1962
Benin,BEN,2502896.0,6.394,38.188,1962
Burkina Faso,BFA,4960326.0,6.344,35.369,1962
Bangladesh,BGD,51030137.0,6.794,47.086,1962
Bulgaria,BGR,8012946.0,2.24,69.4919512195122,1962
Bahrain,BHR,173144.0,7.163,54.589,1962
"Bahamas, The",BHS,121083.0,4.45,63.551,1962
Bosnia and Herzegovina,BIH,3353226.0,3.676,61.646,1962
Belarus,BLR,8351928.0,2.5,68.6358292682927,1962
Belize,BLZ,97384.0,6.46,61.092,1962
Bermuda,BMU,46600.0,5.495798226137608,54.313462920060665,1962
Bolivia,BOL,3838097.0,6.633,42.778,1962
Brazil,BRA,76573248.0,6.004,55.27,1962
Barbados,BRB,232586.0,4.269,61.964,1962
Brunei Darussalam,BRN,89516.0,6.683,63.544,1962
Bhutan,BTN,234706.0,6.67,35.29,1962
Botswana,BWA,550840.0,6.649,51.381,1962
Central African Republic,CAF,1556661.0,5.891,37.326,1962
Canada,CAN,18614000.0,3.681,71.3670731707317,1962
Central Europe and the Baltics,CEB,93014890.0,2.30916056795159,68.0067749982747,1962
Switzerland,CHE,5573815.0,2.58,71.1960975609756,1962
Channel Islands,CHI,111457.0,2.525,70.928,1962
Chile,CHL,8067136.0,4.996,58.097,1962
China,CHN,665770000.0,6.089,44.783,1962
Cote d'Ivoire,CIV,3841071.0,7.75,38.223,1962
Cameroon,CMR,5399922.0,5.766,42.429,1962
"Congo, Dem. Rep.",COD,16041263.0,6.03,41.529,1962
"Congo, Rep.",COG,1092292.0,5.965,49.863,1962
Colombia,COL,17500171.0,6.779,57.775,1962
Comoros,COM,197198.0,6.897,42.245,1962
Cabo Verde,CPV,210867.0,6.953,49.4,1962
Costa Rica,CRI,1432585.0,6.322,61.964,1962
Caribbean small states,CSS,4357746.0,5.60363015697071,63.3274499603986,1962
Cuba,CUB,7450402.0,4.509,65.066,1962
Curacao,CUW,128414.0,5.495798226137608,54.313462920060665,1962
Cayman Islands,CYM,8146.0,5.495798226137608,54.313462920060665,1962
Cyprus,CYP,577691.0,3.421,70.272,1962
Czech Republic,CZE,9624660.0,2.12,69.7868292682927,1962
Germany,DEU,74025784.0,2.44,69.6915365853659,1962
Djibouti,DJI,94204.0,6.527,44.892,1962
Dominica,DMA,61982.0,5.495798226137608,54.313462920060665,1962
Denmark,DNK,4647727.0,2.55,72.319756097561,1962
Dominican Republic,DOM,3521278.0,7.404,53.237,1962
Algeria,DZA,11690153.0,7.614,47.054,1962
East Asia & Pacific (excluding high income),EAP,905445959.0,6.06108541668265,46.8938054373315,1962
Early-demographic dividend,EAR,1026586722.0,6.14085079542734,46.4885440384438,1962
East Asia & Pacific,EAS,1058028198.0,5.56234770871819,49.662245525374,1962
Europe & Central Asia (excluding high income),ECA,287761794.0,3.02487723498319,64.3258584846908,1962
Europe & Central Asia,ECS,682938669.0,2.80246644371701,67.4934192939521,1962
Ecuador,ECU,4812890.0,6.676,54.409,1962
"Egypt, Arab Rep.",EGY,28506176.0,6.673,49.147,1962
Euro area,EMU,270324828.0,2.63860162237861,69.6038869024486,1962
Eritrea,ERI,1469645.0,6.837,39.693,1962
Spain,ESP,31023366.0,2.8,69.5190243902439,1962
Estonia,EST,1241623.0,1.95,68.7410243902439,1962
Ethiopia,ETH,23221389.0,6.875,39.711,1962
European Union,EUU,416670637.0,2.59035147833487,69.5152634997829,1962
Fragile and conflict affected situations,FCS,127465500.0,6.6392119334977,41.7088158983609,1962
Finland,FIN,4491443.0,2.68,68.5778048780488,1962
Fiji,FJI,421577.0,6.085,56.716,1962
France,FRA,48119649.0,2.89,70.3146341463415,1962
Faroe Islands,FRO,35570.0,5.495798226137608,54.313462920060665,1962
"Micronesia, Fed. Sts.",FSM,47388.0,6.905,58.379,1962
Gabon,GAB,509806.0,4.541,40.392,1962
United Kingdom,GBR,53250000.0,2.86,70.9268292682927,1962
Georgia,GEO,3760300.0,2.937,64.468,1962
Ghana,GHA,7085464.0,6.827,46.697,1962
Gibraltar,GIB,24284.0,5.495798226137608,54.313462920060665,1962
Guinea,GIN,3690664.0,6.138,35.266,1962
"Gambia, The",GMB,383523.0,5.672,32.651,1962
Guinea-Bissau,GNB,629969.0,5.941,38.481,1962
Equatorial Guinea,GNQ,262590.0,5.673,37.342,1962
Greece,GRC,8448233.0,2.16,68.8922682926829,1962
Grenada,GRD,92425.0,6.442,60.924,1962
Greenland,GRL,35000.0,5.495798226137608,54.313462920060665,1962
Guatemala,GTM,4464249.0,6.824,47.75,1962
Guam,GUM,69604.0,5.984,61.986,1962
Guyana,GUY,606285.0,6.226,60.623,1962
High income,HIC,775950078.0,2.9919732168394,68.8615234464044,1962
"Hong Kong SAR, China",HKG,3305200.0,4.98,68.1059756097561,1962
Honduras,HND,2155652.0,7.443,47.625,1962
Heavily indebted poor countries (HIPC),HPC,170348129.0,6.77421016422705,40.4364929513784,1962
Croatia,HRV,4202104.0,2.218,65.408243902439,1962
Haiti,HTI,4022593.0,6.302,43.277,1962
Hungary,HUN,10061734.0,1.79,67.8658536585366,1962
IBRD only,IBD,1971767955.0,5.51944296020421,49.8015981021439,1962
IDA & IBRD total,IBT,2373238348.0,5.71043486131188,48.6513039316772,1962
IDA total,IDA,401470393.0,6.64668035842526,43.0061325030828,1962
IDA blend,IDB,129235885.0,6.47481757528796,44.901587319561,1962
Indonesia,IDN,92558005.0,5.645,49.897,1962
IDA only,IDX,272234508.0,6.72705129847181,42.1033798088291,1962
Isle of Man,IMN,48418.0,5.495798226137608,54.313462920060665,1962
India,IND,467852537.0,5.894,42.421,1962
Ireland,IRL,2836050.0,3.92,70.1340731707317,1962
"Iran, Islamic Rep.",IRN,23071429.0,6.914,46.07,1962
Iraq,IRQ,7674223.0,6.514,50.409,1962
Iceland,ISL,182378.0,3.98,73.7219512195122,1962
Israel,ISR,2293000.0,3.85,72.1121951219512,1962
Italy,ITA,50879450.0,2.44,69.149756097561,1962
Jamaica,JAM,1676250.0,5.627,65.484,1962
Jordan,JOR,1009733.0,7.904,54.22,1962
Japan,JPN,95832000.0,2.01,68.5948780487805,1962
Kazakhstan,KAZ,10532062.0,4.432,59.1990731707317,1962
Kenya,KEN,8628972.0,8.042,47.635,1962
Kyrgyz Republic,KGZ,2333400.0,5.532,57.0026585365854,1962
Cambodia,KHM,6028551.0,6.955,41.526,1962
Kiribati,KIR,43302.0,6.784,50.304,1962
St. Kitts and Nevis,KNA,50966.0,5.495798226137608,54.313462920060665,1962
"Korea, Rep.",KOR,26513030.0,5.738,54.4850975609756,1962
Kuwait,KWT,338296.0,7.309,61.697,1962
Latin America & Caribbean (excluding high income),LAC,218187764.0,6.00248797928151,56.6484732607858,1962
Lao PDR,LAO,2221122.0,5.966,43.817,1962
Lebanon,LBN,1925276.0,5.694,63.871,1962
Liberia,LBR,1170480.0,6.453,35.257,1962
Libya,LBY,1550813.0,7.31,45.833,1962
St. Lucia,LCA,92084.0,6.88,58.872,1962
Latin America & Caribbean,LCN,232897323.0,5.90343116184881,57.0007149577626,1962
Least developed countries: UN classification,LDC,252264341.0,6.71631079395086,41.1947721472741,1962
Low income,LIC,161549718.0,6.50726019613886,39.9133485065508,1962
Liechtenstein,LIE,17290.0,5.495798226137608,54.313462920060665,1962
Sri Lanka,LKA,10352188.0,5.299,60.177,1962
Lower middle income,LMC,997980664.0,5.93259485464194,46.721260747133,1962
Low & middle income,LMY,2350559730.0,5.74307365386835,48.4176984157663,1962
Lesotho,LSO,882170.0,5.82,47.501,1962
Late-demographic dividend,LTE,1114283229.0,5.33036414723003,51.3891695246553,1962
Lithuania,LTU,2863350.0,2.45,69.0953658536585,1962
Luxembourg,LUX,320750.0,2.37,68.9981219512195,1962
Latvia,LVA,2181586.0,1.91,69.430487804878,1962
"Macao SAR, China",MAC,176188.0,4.462,65.757,1962
St. Martin (French part),MAF,4566.0,5.495798226137608,54.313462920060665,1962
Morocco,MAR,13094818.0,7.088,49.307,1962
Monaco,MCO,23039.0,5.495798226137608,54.313462920060665,1962
Moldova,MDA,2664000.0,3.178,62.743,1962
Madagascar,MDG,5352503.0,7.303,40.924,1962
Maldives,MDV,94938.0,7.118,38.626,1962
Middle East & North Africa,MEA,111385940.0,6.91080842923255,48.3739503149826,1962
Mexico,MEX,40649588.0,6.758,58.199,1962
Marshall Islands,MHL,15547.0,5.495798226137608,54.313462920060665,1962
Middle income,MIC,2189010012.0,5.6842475855459,49.0475668423328,1962
"Macedonia, FYR",MKD,1527111.0,3.691,61.87,1962
Mali,MLI,5381368.0,6.994,28.535,1962
Malta,MLT,323900.0,3.24,69.173756097561,1962
Myanmar,MMR,21898020.0,6.096,44.136,1962
Middle East & North Africa (excluding high income),MNA,103147177.0,6.9764427145886,47.8076039450309,1962
Montenegro,MNE,502558.0,3.436,65.181,1962
Mongolia,MNG,1011324.0,7.347,50.185,1962
Northern Mariana Islands,MNP,10499.0,5.495798226137608,54.313462920060665,1962
Mozambique,MOZ,7699139.0,6.916,35.936,1962
Mauritania,MRT,909174.0,6.794,44.835,1962
Mauritius,MUS,700349.0,6.124,60.6269024390244,1962
Malawi,MWI,3784439.0,6.991,38.249,1962
Malaysia,MYS,8692815.0,6.353,60.605,1962
North America,NAC,205198600.0,3.4813235993841,70.2327068020475,1962
Namibia,NAM,632654.0,6.184,48.145,1962
New Caledonia,NCL,83400.0,6.01,59.4390243902439,1962
Niger,NER,3588156.0,7.49,35.212,1962
Nigeria,NGA,47029140.0,6.346,37.87,1962
Nicaragua,NIC,1886562.0,7.179,48.329,1962
Netherlands,NLD,11805689.0,3.18,73.3239024390244,1962
Norway,NOR,3638918.0,2.91,73.4480487804878,1962
Nepal,NPL,10384204.0,5.962,35.981,1962
Nauru,NRU,4947.0,5.495798226137608,54.313462920060665,1962
New Zealand,NZL,2482000.0,4.107,71.2317073170732,1962
OECD members,OED,811972766.0,3.19630629885755,67.7529386198023,1962
Oman,OMN,578824.0,7.251,44.311,1962
Other small states,OSS,9539303.0,5.06431183713846,52.341614063846,1962
Pakistan,PAK,47119361.0,6.6,47.085,1962
Panama,PAN,1202373.0,5.812,61.878,1962
Peru,PER,10650667.0,6.963,48.754,1962
Philippines,PHL,28081231.0,7.02,58.476,1962
Palau,PLW,10151.0,5.495798226137608,54.313462920060665,1962
Papua New Guinea,PNG,2094687.0,6.278,42.882,1962
Poland,POL,30308500.0,2.72,67.4268292682927,1962
Pre-demographic dividend,PRE,197466057.0,6.69930399120491,39.6919575875615,1962
Puerto Rico,PRI,2450322.0,4.411,69.1454390243903,1962
"Korea, Dem. People’s Rep.",PRK,11871712.0,4.173,52.076,1962
Portugal,PRT,8993985.0,3.23,63.6941463414634,1962
Paraguay,PRY,2005337.0,6.472,64.307,1962
West Bank and Gaza,PSE,121867314.95769233,5.495798226137608,54.313462920060665,1962
Pacific island small states,PSS,924220.0,6.56288807125119,54.5035696663383,1962
Post-demographic dividend,PST,774970556.0,2.86204770322044,69.1442931886273,1962
French Polynesia,PYF,83651.0,5.5,57.093,1962
Qatar,QAT,56263.0,6.977,62.603,1962
Romania,ROU,18676550.0,2.04,67.0290731707317,1962
Russian Federation,RUS,122591000.0,2.36,67.0214146341464,1962
Rwanda,RWA,3050604.0,8.197,42.883,1962
South Asia,SAS,596413939.0,6.04025459152298,43.2365527869596,1962
Saudi Arabia,SAU,4362864.0,7.243,46.665,1962
Sudan,SDN,8004121.0,6.737,49.035,1962
Senegal,SEN,3386863.0,7.078,38.462,1962
Singapore,SGP,1750200.0,5.21,66.432243902439,1962
Solomon Islands,SLB,125064.0,6.383,50.183,1962
Sierra Leone,SLE,2363013.0,6.216,30.789,1962
El Salvador,SLV,2927857.0,6.67,51.264,1962
San Marino,SMR,16199.0,5.495798226137608,54.313462920060665,1962
Somalia,SOM,2874190.0,7.255,37.774,1962
Serbia,SRB,121867314.95769233,5.495798226137608,54.313462920060665,1962
Sub-Saharan Africa (excluding high income),SSA,239603097.0,6.66122113421731,41.2474883349662,1962
South Sudan,SSD,3069913.0,6.747,32.55,1962
Sub-Saharan Africa,SSF,239647139.0,6.66122113421731,41.2474883349662,1962
Small states,SST,14821269.0,5.29906617296032,55.664491220291,1962
Sao Tome and Principe,STP,64432.0,6.284,51.512,1962
Suriname,SUR,306328.0,6.558,60.386,1962
Slovak Republic,SVK,4238188.0,2.83,70.4722926829268,1962
Slovenia,SVN,1603649.0,2.327,68.9780487804878,1962
Sweden,SWE,7561588.0,2.25,73.3504878048781,1962
Swaziland,SWZ,365636.0,6.745,44.871,1962
Sint Maarten (Dutch part),SXM,121867314.95769233,5.495798226137608,54.313462920060665,1962
Seychelles,SYC,44042.0,5.495798226137608,54.313462920060665,1962
Syrian Arab Republic,SYR,4875422.0,7.522,53.176,1962
Turks and Caicos Islands,TCA,5763.0,5.495798226137608,54.313462920060665,1962
Chad,TCD,3121216.0,6.285,38.536,1962
East Asia & Pacific (IDA & IBRD countries),TEA,893563281.0,6.092792636458,46.8249529312271,1962
Europe & Central Asia (IDA & IBRD countries),TEC,318070294.0,2.99728572544117,64.6286669258568,1962
Togo,TGO,1612755.0,6.622,41.58,1962
Thailand,THA,29081034.0,6.155,55.747,1962
Tajikistan,TJK,2236559.0,6.76,56.995,1962
Turkmenistan,TKM,1715408.0,6.756,55.326,1962
Latin America & the Caribbean (IDA & IBRD countries),TLA,222396518.0,5.97370261524528,56.5838263805058,1962
Timor-Leste,TLS,518107.0,6.375,34.73,1962
Middle East & North Africa (IDA & IBRD countries),TMN,103147177.0,6.9764427145886,47.8076039450309,1962
Tonga,TON,66259.0,7.302,62.13,1962
South Asia (IDA & IBRD),TSA,596413939.0,6.04025459152298,43.2365527869596,1962
Sub-Saharan Africa (IDA & IBRD countries),TSS,239647139.0,6.66122113421731,41.2474883349662,1962
Trinidad and Tobago,TTO,880023.0,5.047,63.723,1962
Tunisia,TUN,4303131.0,6.993,43.351,1962
Turkey,TUR,28832805.0,6.237,46.83,1962
Tuvalu,TUV,6389.0,5.495798226137608,54.313462920060665,1962
Tanzania,TZA,10683906.0,6.804,44.195,1962
Uganda,UGA,7240174.0,7.04,45.156,1962
Ukraine,UKR,43749470.0,2.14,69.1460975609756,1962
Upper middle income,UMC,1191029348.0,5.47258261232852,51.0060623592133,1962
Uruguay,URY,2603887.0,2.884,68.197,1962
United States,USA,186538000.0,3.461,70.119512195122,1962
Uzbekistan,UZB,9138097.0,6.441,59.588,1962
St. Vincent and the Grenadines,VCT,83206.0,7.074,60.176,1962
"Venezuela, RB",VEN,8790589.0,6.628,60.395,1962
British Virgin Islands,VGB,8298.0,5.495798226137608,54.313462920060665,1962
Virgin Islands (U.S.),VIR,35000.0,5.679,66.7410975609756,1962
Vietnam,VNM,34684165.0,6.425,60.391,1962
Vanuatu,VUT,67808.0,7.033,47.648,1962
World,WLD,3126509808.0,5.03658997389581,53.5015977154438,1962
Samoa,WSM,115788.0,7.63,50.75,1962
Kosovo,XKX,994000.0,5.495798226137608,54.313462920060665,1962
"Yemen, Rep.",YEM,5351799.0,7.575,34.739,1962
South Africa,ZAF,18401608.0,6.01,52.894,1962
Zambia,ZMB,3240587.0,7.214,45.869,1962
Zimbabwe,ZWE,3999419.0,7.267,52.3,1962
Aruba,ABW,56695.0,4.271,66.787,1963
Afghanistan,AFG,9533954.0,7.45,33.624,1963
Angola,AGO,5980417.0,7.592,34.272,1963
Albania,ALB,1762621.0,6.133,64.911,1963
Andorra,AND,16412.0,5.495507370338103,54.69139730051693,1963
Arab World,ARB,100411076.0,7.00926467354972,48.5722294115442,1963
United Arab Emirates,ARE,125566.0,6.875,55.375,1963
Argentina,ARG,21621840.0,3.078,65.311,1963
Armenia,ARM,2077575.0,4.345,67.276,1963
American Samoa,ASM,21882.0,5.495507370338103,54.69139730051693,1963
Antigua and Barbuda,ATG,58294.0,4.299,63.385,1963
Australia,AUS,10950000.0,3.332,70.9117073170732,1963
Austria,AUT,7175811.0,2.82,69.4436585365854,1963
Azerbaijan,AZE,4315128.0,5.945,61.679,1963
Burundi,BDI,2949926.0,7.094,42.225,1963
Belgium,BEL,9289770.0,2.68,70.0514634146342,1963
Benin,BEN,2542859.0,6.447,38.655,1963
Burkina Faso,BFA,5027821.0,6.377,35.847,1963
Bangladesh,BGD,52532417.0,6.825,47.694,1963
Bulgaria,BGR,8078145.0,2.21,70.3092682926829,1963
Bahrain,BHR,178140.0,7.185,55.91,1963
"Bahamas, The",BHS,127333.0,4.356,63.873,1963
Bosnia and Herzegovina,BIH,3417574.0,3.601,62.243,1963
Belarus,BLR,8437232.0,2.4,68.9920731707317,1963
Belize,BLZ,100164.0,6.44,61.663,1963
Bermuda,BMU,47700.0,5.495507370338103,54.69139730051693,1963
Bolivia,BOL,3913395.0,6.597,43.11,1963
Brazil,BRA,78854019.0,5.937,55.785,1963
Barbados,BRB,233587.0,4.196,62.451,1963
Brunei Darussalam,BRN,93576.0,6.572,64.044,1963
Bhutan,BTN,240778.0,6.67,35.734,1963
Botswana,BWA,565353.0,6.666,51.726,1963
Central African Republic,CAF,1585763.0,5.91,37.768,1963
Canada,CAN,18964000.0,3.607,71.3807317073171,1963
Central Europe and the Baltics,CEB,93845749.0,2.31385248036132,68.6958697107938,1963
Switzerland,CHE,5694247.0,2.65,71.1875609756098,1963
Channel Islands,CHI,112595.0,2.55,71.03,1963
Chile,CHL,8247415.0,4.926,58.533,1963
China,CHN,682335000.0,6.237,45.972,1963
Cote d'Ivoire,CIV,3996941.0,7.781,38.866,1963
Cameroon,CMR,5520332.0,5.828,42.868,1963
"Congo, Dem. Rep.",COD,16461930.0,6.048,41.755,1963
"Congo, Rep.",COG,1121735.0,6.008,50.437,1963
Colombia,COL,18033550.0,6.736,58.238,1963
Comoros,COM,200372.0,6.939,42.644,1963
Cabo Verde,CPV,216908.0,6.976,49.771,1963
Costa Rica,CRI,1484510.0,6.201,62.63,1963
Caribbean small states,CSS,4436804.0,5.57110061957552,63.742197622868,1963
Cuba,CUB,7618354.0,4.606,65.696,1963
Curacao,CUW,130860.0,5.495507370338103,54.69139730051693,1963
Cayman Islands,CYM,8227.0,5.495507370338103,54.69139730051693,1963
Cyprus,CYP,577913.0,3.346,70.587,1963
Czech Republic,CZE,9670685.0,2.31,70.3043902439025,1963
Germany,DEU,74714353.0,2.51,69.8596097560976,1963
Djibouti,DJI,100628.0,6.561,45.309,1963
Dominica,DMA,62918.0,5.495507370338103,54.69139730051693,1963
Denmark,DNK,4684483.0,2.67,72.4004878048781,1963
Dominican Republic,DOM,3638628.0,7.303,53.943,1963
Algeria,DZA,11985136.0,7.646,47.507,1963
East Asia & Pacific (excluding high income),EAP,928641161.0,6.16301510494265,47.9247573083867,1963
Early-demographic dividend,EAR,1051414973.0,6.13175975047239,47.0370110275332,1963
East Asia & Pacific,EAS,1083802302.0,5.63911530652588,50.641340451066,1963
